Test	AR	Test-AR-Nah	3000 kW Nennleist. Rotor.	134	131	51.74399414404468	13.983763200843065	im Gen.Verf.
Test	AR	Test-AR-Nah	3000 kW Nennleist. Rotor.	134	131	51.74539806017212	13.981221565398258	im Gen.Verf.
Test	AR	Test-AR-Nah	3000 kW Nennleist. Rotor.	134	131	51.7445085906872	13.981398941089003	im Gen.Verf.
Test	AR	Test-AR-Nah	3000 kW Nennleist. Rotor.	134	131	53.86038604903447	10.668647015110952	im Gen.Verf.
Test	AR	Test-AR-Nah	3000 kW Nennleist. Rotor.	134	131	51.74317673369239	13.980338811864138	im Gen.Verf.
Test	AR	Test-AR-Mittel	3000 kW Nennleist. Rotor.	134	131	51.74361663378812	13.980575760171375	im Gen.Verf.
Test	AR	Test-AR-Fern	3000 kW Nennleist. Rotor.	134	131	51.7436696931935	13.982292229366609	im Gen.Verf.
Test	AR	Test-AR-Konstantin	3000 kW Nennleist. Rotor.	134	131	51.74321633601954	13.979618345842924	im Gen.Verf.
Test	AR	Test-AR-Konstantin	3000 kW Nennleist. Rotor.	134	131	51.74324542403204	13.979781014717371	im Gen.Verf.
Test	AR	Test-AR-Konstantin	3000 kW Nennleist. Rotor.	134	131	53.85990480715905	10.668992821004741	im Gen.Verf.
Test	AR	Test-AR-Konstantin	3000 kW Nennleist. Rotor.	134	131	53.86112804635429	10.66829637009101	im Gen.Verf.
Lübeck	Lübeck	0001 - WKA - Ivendorf	2300 kW Nennleist. Rotor.	85	82	53.94436418563233	10.825546071799073	in Betrieb
Lübeck	Lübeck	0002 - WKA - Pöppendorf	2300 kW Nennleist. Rotor.	85	82	53.936450235742925	10.825170024149475	in Betrieb
Lübeck	Lübeck	0001 - WKA - Bültwisch	600 kW Nennleist. Rotor.	50	43	53.93246432853184	10.840716886774626	in Betrieb
Dithmarschen	Albersdorf	0006 - WKA 6 Vestas V 112 3.3 MW G10/2014/016	3300 kW Nennleist. Rotor.	94	112	54.13318053881595	9.256672514335321	in Betrieb
Dithmarschen	Albersdorf	0001 - WKA 1 Vestas V 112 3.3 MW G10/2013/012	3300 kW Nennleist. Rotor.	119	112	54.14149808756951	9.254841105272162	in Betrieb
Dithmarschen	Albersdorf	0002 - WKA 2 Vestas V 112 3.3 MW G10/2013/013	3300 kW Nennleist. Rotor.	119	112	54.13862363493326	9.254073436187532	in Betrieb
Dithmarschen	Albersdorf	0005 - WKA 5 Vestas V 112 3.3 MW G10/2013/016	3300 kW Nennleist. Rotor.	119	112	54.13546373396403	9.260711954877463	in Betrieb
Dithmarschen	Albersdorf	0004 - WKA 4 Vestas V 112 3.3 MW G10/2013/015	3300 kW Nennleist. Rotor.	119	112	54.13863087813674	9.259109347235707	in Betrieb
Dithmarschen	Albersdorf	0003 - WKA 3 Vestas V 112 3.3 MW G10/2013/014	3300 kW Nennleist. Rotor.	119	112	54.13589682089958	9.255740361604273	in Betrieb
Dithmarschen	Barlt	0001 - WKA 1 Vestas V39 500kW	500 kW Nennleist. Rotor.	40,5	39	54.00052429125516	9.046606556375643	in Betrieb
Dithmarschen	Barlt	0001 - WKA 1 G10/2011/032 REpower 3.4M 104	3400 kW Nennleist. Rotor.	98	104	54.01203711348897	9.01329149406881	in Betrieb
Dithmarschen	Barlt	0002 - WKA 2 G10/2011/033 REpower 3.4M 104	3400 kW Nennleist. Rotor.	98	104	54.014832210064725	9.014498008820652	in Betrieb
Dithmarschen	Barlt	0003 - WKA 3 G10/2011/034 REpower 3.4M 104	3400 kW Nennleist. Rotor.	98	104	54.01368995933885	9.01999144359211	in Betrieb
Dithmarschen	Barlt	0004 - WKA 4 G10/2011/035 REpower 3.4M 104	3400 kW Nennleist. Rotor.	98	104	54.01104751221196	9.020020696342936	in Betrieb
Dithmarschen	Barlt	0001 - WKA Typ V39	500 kW Nennleist. Rotor.	40,5	39	54.03802756386078	9.027882210182996	in Betrieb
Dithmarschen	Barlt	0001 - WKA 1  G10/2013/108 Enercon E101	3050 kW Nennleist. Rotor.	99	101	54.00914089820772	9.070755893304675	in Betrieb
Dithmarschen	Barlt	0002 - WKA 2 G10/2013/109 Enercon E101	3050 kW Nennleist. Rotor.	99	101	54.00952115160378	9.0806444498541	in Betrieb
Dithmarschen	Barlt	0003 - WKA 3 G10/2013/110 Enercon E101	3050 kW Nennleist. Rotor.	99	101	54.00698035718725	9.07638250173214	in Betrieb
Dithmarschen	Barlt	0005 - WKA 5 G10/2013/112 Enercon E101	3050 kW Nennleist. Rotor.	99	101	53.99709119792156	9.065289576564279	in Betrieb
Dithmarschen	Barlt	0004 - WKA 4 G10/2013/111 Enercon E101	3050 kW Nennleist. Rotor.	99	101	53.997597845380525	9.05885286016946	in Betrieb
Dithmarschen	Barlt	0001 - WKA G10/2013/125 REpower 3.2M114	3200 kW Nennleist. Rotor.	93	114	54.003868737080964	9.079168845721245	in Betrieb
Dithmarschen	Barlt	0001 - WKA 1 G10/2013/126 REpower 3.2M114	3200 kW Nennleist. Rotor.	93	114	53.99975564547151	9.087276995037458	in Betrieb
Dithmarschen	Barlt	0001 - WKA G10/2014/128 3.2M114	3170 kW Nennleist. Rotor.	93	114	54.016019033044124	9.010438863422857	in Betrieb
Dithmarschen	Barlt	0007 - WKA 7 G10/2013/133 REpower 3.2M114	3200 kW Nennleist. Rotor.	93	114	54.00614866845073	9.083597960601274	in Betrieb
Dithmarschen	Barlt	0004 - WKA 4 G10/2013/130 REpower 3.2M114	3200 kW Nennleist. Rotor.	93	114	54.000063757045325	9.069642091798421	in Betrieb
Dithmarschen	Barlt	0003 - WKA 3 G10/2013/129 REpower 3.2M114	3200 kW Nennleist. Rotor.	93	114	54.00288771474092	9.066549696426284	in Betrieb
Dithmarschen	Barlt	0006 - WKA 6 G10/2013/132 REpower 3.2M114	3200 kW Nennleist. Rotor.	93	114	54.00350510108411	9.085194640216868	in Betrieb
Dithmarschen	Barlt	0002 - WKA 2 G10/2013/128 REpower 3.2M114	3200 kW Nennleist. Rotor.	93	114	54.002668480880374	9.072636736344743	in Betrieb
Dithmarschen	Barlt	0001 - WKA 1 G10/2013/127 REpower 3.2M114	3200 kW Nennleist. Rotor.	93	114	54.00570786051599	9.070170276646126	in Betrieb
Dithmarschen	Barlt	0005 - WKA 5 G10/2013/131 REpower 3.2M114	3200 kW Nennleist. Rotor.	93	114	54.00048060556182	9.06349469400428	in Betrieb
Dithmarschen	Brunsbüttel	0001 - WKA 1 G10/2013/177 REpower 3.4 M104	3400 kW Nennleist. Rotor.	80	104	53.92458402251235	9.081851182751592	in Betrieb
Dithmarschen	Brunsbüttel	0003 - WKA 6 G10/2007/036 Enercon E82	2000 kW Nennleist. Rotor.	98	82	53.901943468316844	9.066769666244967	in Betrieb
Dithmarschen	Brunsbüttel	0002 - WKA 5 G10/2007/035 Enercon E82	2000 kW Nennleist. Rotor.	98	82	53.901231467502996	9.07017772935093	in Betrieb
Dithmarschen	Brunsbüttel	0004 - WKA 11 G10/2007/041 Enercon E82	2000 kW Nennleist. Rotor.	98	82	53.902947077798444	9.072052696451143	in Betrieb
Dithmarschen	Brunsbüttel	0001 - WKA 1 G10/2007/031 Enercon E82	2000 kW Nennleist. Rotor.	98	82	53.89801400729578	9.083777647616753	in Betrieb
Dithmarschen	Brunsbüttel	0005 - WKA 17 G10/2007/047 Enercon E82	2000 kW Nennleist. Rotor.	98	82	53.90504986962615	9.072741261033174	in Betrieb
Dithmarschen	Brunsbüttel	0001 - WKA 2 G10/2007/032 Enercon E82	2000 kW Nennleist. Rotor.	98	82	53.898798227453355	9.080476747033957	in Betrieb
Dithmarschen	Brunsbüttel	0001 - WKA 3 G10/2007/033 Enercon E82	2000 kW Nennleist. Rotor.	98	82	53.89960930141522	9.07720621050557	in Betrieb
Dithmarschen	Brunsbüttel	0001 - WKA 4 G10/2007/034 Enercon E82	2000 kW Nennleist. Rotor.	98	82	53.90033948730249	9.073783211459386	in Betrieb
Dithmarschen	Brunsbüttel	0001 - WKA 7 G10/2007/037 Enercon E82	2000 kW Nennleist. Rotor.	98	82	53.89990962141692	9.085014191421504	in Betrieb
Dithmarschen	Brunsbüttel	0001 - WKA 8 G10/2007/038 Enercon E82	2000 kW Nennleist. Rotor.	98	82	53.90072075661766	9.081834972714068	in Betrieb
Dithmarschen	Brunsbüttel	0001 - WKA 9 G10/2007/039 Enercon E82	2000 kW Nennleist. Rotor.	98	82	53.901486956936886	9.078518568973914	in Betrieb
Dithmarschen	Brunsbüttel	0001 - WKA 10 G10/2007/040 Enercon E82	2000 kW Nennleist. Rotor.	98	82	53.902235051341215	9.075262891454802	in Betrieb
Dithmarschen	Brunsbüttel	0001 - WKA 12 G10/2007/042 Enercon E82	2000 kW Nennleist. Rotor.	98	82	53.903820855704694	9.0687513348268	in Betrieb
Dithmarschen	Brunsbüttel	0002 - WKA 15 G10/2007/045 Enercon E82	2000 kW Nennleist. Rotor.	98	82	53.90349973105596	9.079359468542123	in Betrieb
Dithmarschen	Brunsbüttel	0001 - WKA 13 G10/2007/043 Enercon E82	2000 kW Nennleist. Rotor.	98	82	53.90182306693795	9.086433522237188	in Betrieb
Dithmarschen	Brunsbüttel	0001 - WKA 14 G10/2007/044 Enercon E82	2000 kW Nennleist. Rotor.	98	82	53.90261626339289	9.083254150090719	in Betrieb
Dithmarschen	Brunsbüttel	0001 - WKA 16 G10/2007/046 Enercon E82	2000 kW Nennleist. Rotor.	98	82	53.90430180530702	9.076058085419287	in Betrieb
Dithmarschen	Brunsbüttel	0001 - WKA 6 G10/2013/191	2300 kW Nennleist. Rotor.	78	82	53.9124914533342	9.073606720935905	in Betrieb
Dithmarschen	Brunsbüttel	0002 - WKA G10/2016/027 Enercon E-101	3050 kW Nennleist. Rotor.	99	101	53.935239288316026	9.136326481696523	in Betrieb
Dithmarschen	Brunsbüttel	0004 - WKA G10/2016/029 Enercon E-115	3000 kW Nennleist. Rotor.	92	115,7	53.92901214913571	9.142717913326557	in Betrieb
Dithmarschen	Brunsbüttel	0003 - WKA G10/2016/028 Enercon E-101	3050 kW Nennleist. Rotor.	99	101	53.93282601830822	9.140217787901298	in Betrieb
Dithmarschen	Brunsbüttel	0005 - WKA G10/2016/030 Enercon E-115	3000 kW Nennleist. Rotor.	92	115,7	53.92729022475594	9.147037110808428	in Betrieb
Dithmarschen	Brunsbüttel	0001 - WKA G10/2016/026 Enercon E-115	3000 kW Nennleist. Rotor.	92	115,7	53.93454390775307	9.131221574140762	in Betrieb
Dithmarschen	Brunsbüttel	0001 - WKA G10/2016/054	3200 kW Nennleist. Rotor.	93	114	53.922613561486294	9.116946520748474	vor Inbetriebnahme
Dithmarschen	Brunsbüttel	0001 - WKA1 G10/2014/147 Nordex N100	3300 kW Nennleist. Rotor.	100	99,8	53.928306000793725	9.1138099286099	in Betrieb
Dithmarschen	Brunsbüttel	0001 - WKA3 G10/2014/149 Nordex N100	3300 kW Nennleist. Rotor.	100	99,8	53.92564995715143	9.118538774196582	in Betrieb
Dithmarschen	Brunsbüttel	0001 - WKA 2 G10/2014/184 N100/3300	3300 kW Nennleist. Rotor.	100	99,8	53.93013750829218	9.124917695953988	in Betrieb
Dithmarschen	Brunsbüttel	0001 - WKA 4 G10/2014/186 N100/3300	3300 kW Nennleist. Rotor.	100	99,8	53.9260072420442	9.129413045682472	in Betrieb
Dithmarschen	Brunsbüttel	0003 - WKA 3 G10/2014/185  N100/3300	3300 kW Nennleist. Rotor.	100	99,8	53.92664278021652	9.123353914869572	in Betrieb
Dithmarschen	Brunsbüttel	0002 - WKA 2	1500 kW Nennleist. Rotor.	65	70	53.89094385387931	9.190792207588661	in Betrieb
Dithmarschen	Brunsbüttel	0001 - WKA 1	1500 kW Nennleist. Rotor.	65	70	53.89087165889127	9.185238077786247	in Betrieb
Dithmarschen	Brunsbüttel	0001 - WKA 1 	5000 kW Nennleist. Rotor.	120	126	53.89626602122135	9.190025122110098	in Betrieb
Dithmarschen	Brunsbüttel	0001 - WKA 1	500 kW Nennleist. Rotor.	42,3	37	53.89068738203408	9.182315824542902	in Betrieb
Dithmarschen	Brunsbüttel	0001 - WKA 1	2000 kW Nennleist. Rotor.	60	80	53.93195494960497	9.093166869529227	in Betrieb
Dithmarschen	Brunsbüttel	0006 - WKA 6	2000 kW Nennleist. Rotor.	60	80	53.929555568044734	9.103624495910356	in Betrieb
Dithmarschen	Brunsbüttel	0007 - WKA 7	2000 kW Nennleist. Rotor.	60	80	53.93168915271195	9.09957841002641	in Betrieb
Dithmarschen	Brunsbüttel	0004 - WKA 4	2000 kW Nennleist. Rotor.	60	80	53.92659893190348	9.10312984896267	in Betrieb
Dithmarschen	Brunsbüttel	0005 - WKA 5	2000 kW Nennleist. Rotor.	60	80	53.928052093235344	9.106453439410021	in Betrieb
Dithmarschen	Brunsbüttel	0002 - WKA 2	2000 kW Nennleist. Rotor.	60	80	53.930532516125055	9.096118379116803	in Betrieb
Dithmarschen	Brunsbüttel	0010 - WKA 10	2000 kW Nennleist. Rotor.	60	80	53.935388176200085	9.10433962147982	in Betrieb
Dithmarschen	Brunsbüttel	0009 - WKA 9	2000 kW Nennleist. Rotor.	60	80	53.93446582499525	9.100331375410715	in Betrieb
Dithmarschen	Brunsbüttel	0008 - WKA 8	2000 kW Nennleist. Rotor.	60	80	53.93331823558904	9.096825420886873	in Betrieb
Dithmarschen	Brunsbüttel	0003 - WKA 3	2000 kW Nennleist. Rotor.	60	80	53.92909187038355	9.099267632046327	in Betrieb
Dithmarschen	Brunsbüttel	0001 - WKA 1 Enercon E66  1,5 MW	1500 kW Nennleist. Rotor.	68	66	53.89462761536295	9.212980536414399	in Betrieb
Dithmarschen	Brunsbüttel	0001 - WKA 1	2000 kW Nennleist. Rotor.	80	76	53.8932090586586	9.206947491452594	in Betrieb
Dithmarschen	Brunsbüttel	0002 - WKA 2 AN Bonus 1 MW	1000 kW Nennleist. Rotor.	50	52	53.891136157228686	9.210193474063512	in Betrieb
Dithmarschen	Brunsbüttel	0001 - WKA 1 Micon M2300 1MW	1000 kW Nennleist. Rotor.	60	54	53.89112483300597	9.206358987567349	in Betrieb
Dithmarschen	Brunsbüttel	0001 - WKA 1	800 kW Nennleist. Rotor.	60	52	53.91428126490984	9.107742934526618	in Betrieb
Dithmarschen	Brunsbüttel	0018 - WKA 18 G10/2007/048 Enercon E82	2000 kW Nennleist. Rotor.	98	82	53.90381380444928	9.065281032387006	in Betrieb
Dithmarschen	Brunsbüttel	0001 - WKA 1 G10/2012/058 Enercon E82 E2 2,3 MW	2300 kW Nennleist. Rotor.	78	82	53.918706932273196	9.080240958587822	in Betrieb
Dithmarschen	Brunsbüttel	0003 - WKA 3 G10/2012/060 Enercon E82 E2 2,3 MW	2300 kW Nennleist. Rotor.	78	82	53.91566666076409	9.083630279311455	in Betrieb
Dithmarschen	Brunsbüttel	0005 - WKA 5 G10/2012/062 Enercon E82 E2 2,3 MW	2300 kW Nennleist. Rotor.	78	82	53.910046381786415	9.087485653057012	in Betrieb
Dithmarschen	Brunsbüttel	0002 - WKA 2 G10/2012/059 Enercon E82 E2 2,3 MW	2300 kW Nennleist. Rotor.	78	82	53.914079181834715	9.078587861526483	in Betrieb
Dithmarschen	Brunsbüttel	0004 - WKA 4 G10/2012/061 Enercon E82 E2 2,3 MW	2300 kW Nennleist. Rotor.	78	82	53.91166598978893	9.085038065503634	in Betrieb
Dithmarschen	Brunsbüttel	0001 - WKA G10/2013/137 Enercon E101	3050 kW Nennleist. Rotor.	99	101	53.92573219579051	9.10755922091052	in Betrieb
Dithmarschen	Brunsbüttel	0001 - WKA 1 G10/2013/176  REpower 3.4 M104	3400 kW Nennleist. Rotor.	80	104	53.9229458834342	9.085182808278372	in Betrieb
Dithmarschen	Brunsbüttel	0004 - WKA4 G10/2014/150 Nordex N100	3300 kW Nennleist. Rotor.	100	99,8	53.92302462457138	9.109958216346424	in Betrieb
Dithmarschen	Brunsbüttel	0001 - WKA 1 G10/2014/183 N100/3300	3300 kW Nennleist. Rotor.	100	99,8	53.92896526244356	9.119827465450152	in Betrieb
Dithmarschen	Diekhusen-Fahrstedt	0003 - WKA E-82 E2 G10/2014/005	2300 kW Nennleist. Rotor.	108	82	53.9278206389138	9.000258898160144	in Betrieb
Dithmarschen	Diekhusen-Fahrstedt	0001 - WKA E-82 E2 G10/2014/006	2300 kW Nennleist. Rotor.	108	82	53.925438786820386	9.002451778283776	in Betrieb
Dithmarschen	Diekhusen-Fahrstedt	0002 - WKA G10/2019/081V, Nordex N 149	0 kW Nennleist. Rotor.	105	149	53.95602644107169	9.042579387683483	im Gen.Verf.
